=== 服务器启动 ===
[2025-07-24 11:24:22.996] 服务器已初始化，准备接收0-999共1000个音频块
[2025-07-24 11:24:22.997] ASR流服务器已在 0.0.0.0:8000 启动
[2025-07-24 11:24:22.998] 接收路径格式: /api/v1/asr/stream/[块编号] (0-999)
[2025-07-24 11:24:22.999] 输出文件: received_audio.pcm, 日志文件: stream_server.log
[2025-07-24 11:26:00.384] 请求 #574 - 块 573 已写入 (版本 1), 位置: 3667200, 已接收: 574/1000 (57.4%)
[2025-07-24 11:26:00.414] 请求 #575 (ID: 13623d00) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/574
[2025-07-24 11:26:00.472] 请求 #575 - 块 574, 大小: 6400 bytes, 数据哈希: 9b2f39c2
[2025-07-24 11:26:00.487] 请求 #575 - 块 574 已写入 (版本 1), 位置: 3673600, 已接收: 575/1000 (57.5%)
[2025-07-24 11:26:00.531] 请求 #576 (ID: cb63877a) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/575
[2025-07-24 11:26:00.598] 请求 #576 - 块 575, 大小: 6400 bytes, 数据哈希: 5f7f7ac5
[2025-07-24 11:26:00.615] 请求 #576 - 块 575 已写入 (版本 1), 位置: 3680000, 已接收: 576/1000 (57.6%)
[2025-07-24 11:26:00.707] 请求 #577 (ID: 9ed4a745) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/576
[2025-07-24 11:26:00.708] 请求 #577 - 块 576, 大小: 6400 bytes, 数据哈希: b355aa70
[2025-07-24 11:26:00.721] 请求 #577 - 块 576 已写入 (版本 1), 位置: 3686400, 已接收: 577/1000 (57.7%)
[2025-07-24 11:26:00.766] 请求 #578 (ID: aadd93b9) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/577
[2025-07-24 11:26:00.831] 请求 #578 - 块 577, 大小: 6400 bytes, 数据哈希: 8a9e4023
[2025-07-24 11:26:00.848] 请求 #578 - 块 577 已写入 (版本 1), 位置: 3692800, 已接收: 578/1000 (57.8%)
[2025-07-24 11:26:00.885] 请求 #579 (ID: d3ea68d6) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/578
[2025-07-24 11:26:00.954] 请求 #579 - 块 578, 大小: 6400 bytes, 数据哈希: def25f2c
[2025-07-24 11:26:00.972] 请求 #579 - 块 578 已写入 (版本 1), 位置: 3699200, 已接收: 579/1000 (57.9%)
[2025-07-24 11:26:01.002] 请求 #580 (ID: 088cf19c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/579
[2025-07-24 11:26:01.079] 请求 #580 - 块 579, 大小: 6400 bytes, 数据哈希: 0598245f
[2025-07-24 11:26:01.094] 请求 #580 - 块 579 已写入 (版本 1), 位置: 3705600, 已接收: 580/1000 (58.0%)
[2025-07-24 11:26:01.172] 请求 #581 (ID: 2988f823) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/580
[2025-07-24 11:26:01.233] 请求 #581 - 块 580, 大小: 6400 bytes, 数据哈希: 15b00660
[2025-07-24 11:26:01.248] 请求 #581 - 块 580 已写入 (版本 1), 位置: 3712000, 已接收: 581/1000 (58.1%)
[2025-07-24 11:26:01.291] 请求 #582 (ID: f8befccc) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/581
[2025-07-24 11:26:01.355] 请求 #582 - 块 581, 大小: 6400 bytes, 数据哈希: cf17b287
[2025-07-24 11:26:01.374] 请求 #582 - 块 581 已写入 (版本 1), 位置: 3718400, 已接收: 582/1000 (58.2%)
[2025-07-24 11:26:01.481] 请求 #583 (ID: 71383d86) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/582
[2025-07-24 11:26:01.483] 请求 #583 - 块 582, 大小: 6400 bytes, 数据哈希: 4e9eb387
[2025-07-24 11:26:01.500] 请求 #583 - 块 582 已写入 (版本 1), 位置: 3724800, 已接收: 583/1000 (58.3%)
[2025-07-24 11:26:01.527] 请求 #584 (ID: bbbfea4a) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/583
[2025-07-24 11:26:01.606] 请求 #584 - 块 583, 大小: 6400 bytes, 数据哈希: 38ae9532
[2025-07-24 11:26:01.623] 请求 #584 - 块 583 已写入 (版本 1), 位置: 3731200, 已接收: 584/1000 (58.4%)
[2025-07-24 11:26:01.695] 请求 #585 (ID: c297a8bc) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/584
[2025-07-24 11:26:01.755] 请求 #585 - 块 584, 大小: 6400 bytes, 数据哈希: 249d5842
[2025-07-24 11:26:01.771] 请求 #585 - 块 584 已写入 (版本 1), 位置: 3737600, 已接收: 585/1000 (58.5%)
[2025-07-24 11:26:01.828] 请求 #586 (ID: 4796b2e0) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/585
[2025-07-24 11:26:01.910] 请求 #586 - 块 585, 大小: 6400 bytes, 数据哈希: 4b1e38a2
[2025-07-24 11:26:01.933] 请求 #586 - 块 585 已写入 (版本 1), 位置: 3744000, 已接收: 586/1000 (58.6%)
[2025-07-24 11:26:01.993] 请求 #587 (ID: e8292961) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/586
[2025-07-24 11:26:02.051] 请求 #587 - 块 586, 大小: 6400 bytes, 数据哈希: 3194e80b
[2025-07-24 11:26:02.068] 请求 #587 - 块 586 已写入 (版本 1), 位置: 3750400, 已接收: 587/1000 (58.7%)
[2025-07-24 11:26:02.110] 请求 #588 (ID: 2753ef9f) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/587
[2025-07-24 11:26:02.176] 请求 #588 - 块 587, 大小: 6400 bytes, 数据哈希: a7e9bbb7
[2025-07-24 11:26:02.200] 请求 #588 - 块 587 已写入 (版本 1), 位置: 3756800, 已接收: 588/1000 (58.8%)
[2025-07-24 11:26:02.359] 请求 #589 (ID: 5a7a893c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/588
[2025-07-24 11:26:02.361] 请求 #589 - 块 588, 大小: 6400 bytes, 数据哈希: 95e6ea70
[2025-07-24 11:26:02.376] 请求 #589 - 块 588 已写入 (版本 1), 位置: 3763200, 已接收: 589/1000 (58.9%)
[2025-07-24 11:26:02.449] 请求 #590 (ID: 266743ca) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/589
[2025-07-24 11:26:02.512] 请求 #590 - 块 589, 大小: 6400 bytes, 数据哈希: c2ebf741
[2025-07-24 11:26:02.529] 请求 #590 - 块 589 已写入 (版本 1), 位置: 3769600, 已接收: 590/1000 (59.0%)
[2025-07-24 11:26:02.622] 请求 #591 (ID: e27db44e) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/590
[2025-07-24 11:26:02.623] 请求 #591 - 块 590, 大小: 6400 bytes, 数据哈希: d870518b
[2025-07-24 11:26:02.636] 请求 #591 - 块 590 已写入 (版本 1), 位置: 3776000, 已接收: 591/1000 (59.1%)
[2025-07-24 11:26:02.691] 请求 #592 (ID: 67411ed6) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/591
[2025-07-24 11:26:02.762] 请求 #592 - 块 591, 大小: 6400 bytes, 数据哈希: f6d699dc
[2025-07-24 11:26:02.776] 请求 #592 - 块 591 已写入 (版本 1), 位置: 3782400, 已接收: 592/1000 (59.2%)
[2025-07-24 11:26:02.809] 请求 #593 (ID: 284dfb20) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/592
[2025-07-24 11:26:02.912] 请求 #593 - 块 592, 大小: 6400 bytes, 数据哈希: 3cf7b711
[2025-07-24 11:26:02.928] 请求 #593 - 块 592 已写入 (版本 1), 位置: 3788800, 已接收: 593/1000 (59.3%)
[2025-07-24 11:26:02.980] 请求 #594 (ID: 13f3ea23) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/593
[2025-07-24 11:26:03.038] 请求 #594 - 块 593, 大小: 6400 bytes, 数据哈希: 9646688e
[2025-07-24 11:26:03.050] 请求 #594 - 块 593 已写入 (版本 1), 位置: 3795200, 已接收: 594/1000 (59.4%)
[2025-07-24 11:26:03.097] 请求 #595 (ID: 86a669fe) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/594
[2025-07-24 11:26:03.163] 请求 #595 - 块 594, 大小: 6400 bytes, 数据哈希: 205e724d
[2025-07-24 11:26:03.181] 请求 #595 - 块 594 已写入 (版本 1), 位置: 3801600, 已接收: 595/1000 (59.5%)
[2025-07-24 11:26:03.214] 请求 #596 (ID: a30bec2e) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/595
[2025-07-24 11:26:03.269] 请求 #596 - 块 595, 大小: 6400 bytes, 数据哈希: 0d4372da
[2025-07-24 11:26:03.286] 请求 #596 - 块 595 已写入 (版本 1), 位置: 3808000, 已接收: 596/1000 (59.6%)
[2025-07-24 11:26:03.336] 请求 #597 (ID: c7165bb7) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/596
[2025-07-24 11:26:03.444] 请求 #597 - 块 596, 大小: 6400 bytes, 数据哈希: 72efd4a9
[2025-07-24 11:26:03.458] 请求 #597 - 块 596 已写入 (版本 1), 位置: 3814400, 已接收: 597/1000 (59.7%)
[2025-07-24 11:26:03.506] 请求 #598 (ID: 1ef5f4e6) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/597
[2025-07-24 11:26:03.567] 请求 #598 - 块 597, 大小: 6400 bytes, 数据哈希: a1ed992c
[2025-07-24 11:26:03.579] 请求 #598 - 块 597 已写入 (版本 1), 位置: 3820800, 已接收: 598/1000 (59.8%)
[2025-07-24 11:26:03.626] 请求 #599 (ID: 0fe49315) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/598
[2025-07-24 11:26:03.690] 请求 #599 - 块 598, 大小: 6400 bytes, 数据哈希: 9d5991e7
[2025-07-24 11:26:03.702] 请求 #599 - 块 598 已写入 (版本 1), 位置: 3827200, 已接收: 599/1000 (59.9%)
[2025-07-24 11:26:03.745] 请求 #600 (ID: f4ed568d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/599
[2025-07-24 11:26:03.814] 请求 #600 - 块 599, 大小: 6400 bytes, 数据哈希: 66b16d53
[2025-07-24 11:26:03.834] 请求 #600 - 块 599 已写入 (版本 1), 位置: 3833600, 已接收: 600/1000 (60.0%)
[2025-07-24 11:26:03.864] 请求 #601 (ID: 1c0a491b) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/600
[2025-07-24 11:26:03.934] 请求 #601 - 块 600, 大小: 6400 bytes, 数据哈希: 8be2a75f
[2025-07-24 11:26:03.947] 请求 #601 - 块 600 已写入 (版本 1), 位置: 3840000, 已接收: 601/1000 (60.1%)
[2025-07-24 11:26:04.104] 请求 #602 (ID: aea754ec) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/601
[2025-07-24 11:26:04.107] 请求 #602 - 块 601, 大小: 6400 bytes, 数据哈希: 26db80bf
[2025-07-24 11:26:04.123] 请求 #602 - 块 601 已写入 (版本 1), 位置: 3846400, 已接收: 602/1000 (60.2%)
[2025-07-24 11:26:04.150] 请求 #603 (ID: 50f559be) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/602
[2025-07-24 11:26:04.215] 请求 #603 - 块 602, 大小: 6400 bytes, 数据哈希: fee49c9c
[2025-07-24 11:26:04.236] 请求 #603 - 块 602 已写入 (版本 1), 位置: 3852800, 已接收: 603/1000 (60.3%)
[2025-07-24 11:26:04.268] 请求 #604 (ID: 7c521d67) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/603
[2025-07-24 11:26:04.339] 请求 #604 - 块 603, 大小: 6400 bytes, 数据哈希: bea2481a
[2025-07-24 11:26:04.355] 请求 #604 - 块 603 已写入 (版本 1), 位置: 3859200, 已接收: 604/1000 (60.4%)
[2025-07-24 11:26:04.390] 请求 #605 (ID: 88f82858) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/604
[2025-07-24 11:26:04.449] 请求 #605 - 块 604, 大小: 6400 bytes, 数据哈希: 06b7f13f
[2025-07-24 11:26:04.465] 请求 #605 - 块 604 已写入 (版本 1), 位置: 3865600, 已接收: 605/1000 (60.5%)
[2025-07-24 11:26:04.509] 请求 #606 (ID: d840d8f1) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/605
[2025-07-24 11:26:04.572] 请求 #606 - 块 605, 大小: 6400 bytes, 数据哈希: 043090c7
[2025-07-24 11:26:04.586] 请求 #606 - 块 605 已写入 (版本 1), 位置: 3872000, 已接收: 606/1000 (60.6%)
[2025-07-24 11:26:04.677] 请求 #607 (ID: a7f0c6e3) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/606
[2025-07-24 11:26:04.743] 请求 #607 - 块 606, 大小: 6400 bytes, 数据哈希: 8dce93a3
[2025-07-24 11:26:04.762] 请求 #607 - 块 606 已写入 (版本 1), 位置: 3878400, 已接收: 607/1000 (60.7%)
[2025-07-24 11:26:04.799] 请求 #608 (ID: b2d9850f) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/607
[2025-07-24 11:26:04.878] 请求 #608 - 块 607, 大小: 6400 bytes, 数据哈希: 7d70844d
[2025-07-24 11:26:04.890] 请求 #608 - 块 607 已写入 (版本 1), 位置: 3884800, 已接收: 608/1000 (60.8%)
[2025-07-24 11:26:04.918] 请求 #609 (ID: d48b1876) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/608
[2025-07-24 11:26:04.974] 请求 #609 - 块 608, 大小: 6400 bytes, 数据哈希: b809e9c7
[2025-07-24 11:26:04.986] 请求 #609 - 块 608 已写入 (版本 1), 位置: 3891200, 已接收: 609/1000 (60.9%)
[2025-07-24 11:26:05.037] 请求 #610 (ID: 3f2b22b3) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/609
[2025-07-24 11:26:05.101] 请求 #610 - 块 609, 大小: 6400 bytes, 数据哈希: 218d4715
[2025-07-24 11:26:05.117] 请求 #610 - 块 609 已写入 (版本 1), 位置: 3897600, 已接收: 610/1000 (61.0%)
[2025-07-24 11:26:05.155] 请求 #611 (ID: 4bf7eede) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/610
[2025-07-24 11:26:05.222] 请求 #611 - 块 610, 大小: 6400 bytes, 数据哈希: 3a328d12
[2025-07-24 11:26:05.239] 请求 #611 - 块 610 已写入 (版本 1), 位置: 3904000, 已接收: 611/1000 (61.1%)
[2025-07-24 11:26:05.374] 请求 #612 (ID: fbac3b46) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/611
[2025-07-24 11:26:05.438] 请求 #612 - 块 611, 大小: 6400 bytes, 数据哈希: 977a5a70
[2025-07-24 11:26:05.452] 请求 #612 - 块 611 已写入 (版本 1), 位置: 3910400, 已接收: 612/1000 (61.2%)
[2025-07-24 11:26:05.494] 请求 #613 (ID: 016ea6fe) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/612
[2025-07-24 11:26:05.564] 请求 #613 - 块 612, 大小: 6400 bytes, 数据哈希: ae3e0d67
[2025-07-24 11:26:05.581] 请求 #613 - 块 612 已写入 (版本 1), 位置: 3916800, 已接收: 613/1000 (61.3%)
[2025-07-24 11:26:05.717] 请求 #614 (ID: afbcc68b) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/613
[2025-07-24 11:26:05.720] 请求 #614 - 块 613, 大小: 6400 bytes, 数据哈希: 3d12b022
[2025-07-24 11:26:05.740] 请求 #614 - 块 613 已写入 (版本 1), 位置: 3923200, 已接收: 614/1000 (61.4%)
[2025-07-24 11:26:05.781] 请求 #615 (ID: 583e4afd) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/614
[2025-07-24 11:26:05.877] 请求 #615 - 块 614, 大小: 6400 bytes, 数据哈希: ee875786
[2025-07-24 11:26:05.892] 请求 #615 - 块 614 已写入 (版本 1), 位置: 3929600, 已接收: 615/1000 (61.5%)
[2025-07-24 11:26:05.951] 请求 #616 (ID: 7ee4bcb3) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/615
[2025-07-24 11:26:06.011] 请求 #616 - 块 615, 大小: 6400 bytes, 数据哈希: 408d263f
[2025-07-24 11:26:06.029] 请求 #616 - 块 615 已写入 (版本 1), 位置: 3936000, 已接收: 616/1000 (61.6%)
[2025-07-24 11:26:06.070] 请求 #617 (ID: 14af5f99) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/616
[2025-07-24 11:26:06.141] 请求 #617 - 块 616, 大小: 6400 bytes, 数据哈希: 18e2da44
[2025-07-24 11:26:06.164] 请求 #617 - 块 616 已写入 (版本 1), 位置: 3942400, 已接收: 617/1000 (61.7%)
[2025-07-24 11:26:06.187] 请求 #618 (ID: 9a443777) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/617
[2025-07-24 11:26:06.258] 请求 #618 - 块 617, 大小: 6400 bytes, 数据哈希: 5c407b20
[2025-07-24 11:26:06.270] 请求 #618 - 块 617 已写入 (版本 1), 位置: 3948800, 已接收: 618/1000 (61.8%)
[2025-07-24 11:26:06.304] 请求 #619 (ID: af5239b4) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/618
[2025-07-24 11:26:06.366] 请求 #619 - 块 618, 大小: 6400 bytes, 数据哈希: 0bf66be8
[2025-07-24 11:26:06.385] 请求 #619 - 块 618 已写入 (版本 1), 位置: 3955200, 已接收: 619/1000 (61.9%)
[2025-07-24 11:26:06.422] 请求 #620 (ID: 56a3703d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/619
[2025-07-24 11:26:06.489] 请求 #620 - 块 619, 大小: 6400 bytes, 数据哈希: 295c3e8a
[2025-07-24 11:26:06.504] 请求 #620 - 块 619 已写入 (版本 1), 位置: 3961600, 已接收: 620/1000 (62.0%)
[2025-07-24 11:26:06.592] 请求 #621 (ID: a36c9da0) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/620
[2025-07-24 11:26:06.693] 请求 #621 - 块 620, 大小: 6400 bytes, 数据哈希: 66eb1a5a
[2025-07-24 11:26:06.717] 请求 #621 - 块 620 已写入 (版本 1), 位置: 3968000, 已接收: 621/1000 (62.1%)
[2025-07-24 11:26:06.818] 请求 #622 (ID: d7614922) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/621
[2025-07-24 11:26:06.820] 请求 #622 - 块 621, 大小: 6400 bytes, 数据哈希: ea2b95e3
[2025-07-24 11:26:06.831] 请求 #622 - 块 621 已写入 (版本 1), 位置: 3974400, 已接收: 622/1000 (62.2%)
[2025-07-24 11:26:06.881] 请求 #623 (ID: 5c4c1cf7) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/622
[2025-07-24 11:26:06.945] 请求 #623 - 块 622, 大小: 6400 bytes, 数据哈希: 54480a29
[2025-07-24 11:26:06.959] 请求 #623 - 块 622 已写入 (版本 1), 位置: 3980800, 已接收: 623/1000 (62.3%)
[2025-07-24 11:26:07.058] 请求 #624 (ID: 0b5518ca) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/623
[2025-07-24 11:26:07.158] 请求 #624 - 块 623, 大小: 6400 bytes, 数据哈希: 74b1cf97
[2025-07-24 11:26:07.181] 请求 #624 - 块 623 已写入 (版本 1), 位置: 3987200, 已接收: 624/1000 (62.4%)
[2025-07-24 11:26:07.276] 请求 #625 (ID: f08c4e93) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/624
[2025-07-24 11:26:07.356] 请求 #625 - 块 624, 大小: 6400 bytes, 数据哈希: baeace3f
[2025-07-24 11:26:07.374] 请求 #625 - 块 624 已写入 (版本 1), 位置: 3993600, 已接收: 625/1000 (62.5%)
[2025-07-24 11:26:07.568] 请求 #626 (ID: 679e4611) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/625
[2025-07-24 11:26:07.570] 请求 #626 - 块 625, 大小: 6400 bytes, 数据哈希: a68f6b20
[2025-07-24 11:26:07.587] 请求 #626 - 块 625 已写入 (版本 1), 位置: 4000000, 已接收: 626/1000 (62.6%)
[2025-07-24 11:26:07.655] 请求 #627 (ID: 00a9f0f1) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/626
[2025-07-24 11:26:07.734] 请求 #627 - 块 626, 大小: 6400 bytes, 数据哈希: a45c1490
[2025-07-24 11:26:07.752] 请求 #627 - 块 626 已写入 (版本 1), 位置: 4006400, 已接收: 627/1000 (62.7%)
[2025-07-24 11:26:07.878] 请求 #628 (ID: a642c4e7) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/627
[2025-07-24 11:26:07.951] 请求 #628 - 块 627, 大小: 6400 bytes, 数据哈希: b8237e92
[2025-07-24 11:26:07.967] 请求 #628 - 块 627 已写入 (版本 1), 位置: 4012800, 已接收: 628/1000 (62.8%)
[2025-07-24 11:26:08.042] 请求 #629 (ID: 4397e4c7) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/628
[2025-07-24 11:26:08.130] 请求 #629 - 块 628, 大小: 6400 bytes, 数据哈希: 5091840e
[2025-07-24 11:26:08.147] 请求 #629 - 块 628 已写入 (版本 1), 位置: 4019200, 已接收: 629/1000 (62.9%)
[2025-07-24 11:26:08.212] 请求 #630 (ID: 07adfd8c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/629
[2025-07-24 11:26:08.330] 请求 #630 - 块 629, 大小: 6400 bytes, 数据哈希: af51b571
[2025-07-24 11:26:08.344] 请求 #630 - 块 629 已写入 (版本 1), 位置: 4025600, 已接收: 630/1000 (63.0%)
[2025-07-24 11:26:08.444] 请求 #631 (ID: 4e5d90f3) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/630
[2025-07-24 11:26:08.445] 请求 #631 - 块 630, 大小: 6400 bytes, 数据哈希: afac1058
[2025-07-24 11:26:08.462] 请求 #631 - 块 630 已写入 (版本 1), 位置: 4032000, 已接收: 631/1000 (63.1%)
[2025-07-24 11:26:08.567] 请求 #632 (ID: c2a1614f) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/631
[2025-07-24 11:26:08.568] 请求 #632 - 块 631, 大小: 6400 bytes, 数据哈希: 0392555f
[2025-07-24 11:26:08.580] 请求 #632 - 块 631 已写入 (版本 1), 位置: 4038400, 已接收: 632/1000 (63.2%)
[2025-07-24 11:26:08.689] 请求 #633 (ID: eff17169) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/632
[2025-07-24 11:26:08.691] 请求 #633 - 块 632, 大小: 6400 bytes, 数据哈希: 3df5a33a
[2025-07-24 11:26:08.705] 请求 #633 - 块 632 已写入 (版本 1), 位置: 4044800, 已接收: 633/1000 (63.3%)
[2025-07-24 11:26:08.745] 请求 #634 (ID: ca8e676e) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/633
[2025-07-24 11:26:08.842] 请求 #634 - 块 633, 大小: 6400 bytes, 数据哈希: 03e4dc33
[2025-07-24 11:26:08.859] 请求 #634 - 块 633 已写入 (版本 1), 位置: 4051200, 已接收: 634/1000 (63.4%)
[2025-07-24 11:26:08.915] 请求 #635 (ID: 8f193e43) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/634
[2025-07-24 11:26:08.983] 请求 #635 - 块 634, 大小: 6400 bytes, 数据哈希: 33d4ba82
[2025-07-24 11:26:09.000] 请求 #635 - 块 634 已写入 (版本 1), 位置: 4057600, 已接收: 635/1000 (63.5%)
[2025-07-24 11:26:09.029] 请求 #636 (ID: 80be499b) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/635
[2025-07-24 11:26:09.093] 请求 #636 - 块 635, 大小: 6400 bytes, 数据哈希: fc252601
[2025-07-24 11:26:09.109] 请求 #636 - 块 635 已写入 (版本 1), 位置: 4064000, 已接收: 636/1000 (63.6%)
[2025-07-24 11:26:09.148] 请求 #637 (ID: 940fc427) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/636
[2025-07-24 11:26:09.213] 请求 #637 - 块 636, 大小: 6400 bytes, 数据哈希: 29a37e04
[2025-07-24 11:26:09.230] 请求 #637 - 块 636 已写入 (版本 1), 位置: 4070400, 已接收: 637/1000 (63.7%)
[2025-07-24 11:26:09.267] 请求 #638 (ID: 5766060d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/637
[2025-07-24 11:26:09.343] 请求 #638 - 块 637, 大小: 6400 bytes, 数据哈希: b9c3e69f
[2025-07-24 11:26:09.354] 请求 #638 - 块 637 已写入 (版本 1), 位置: 4076800, 已接收: 638/1000 (63.8%)
[2025-07-24 11:26:09.494] 请求 #639 (ID: 5c7a439c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/638
[2025-07-24 11:26:09.495] 请求 #639 - 块 638, 大小: 6400 bytes, 数据哈希: b51ba457
[2025-07-24 11:26:09.513] 请求 #639 - 块 638 已写入 (版本 1), 位置: 4083200, 已接收: 639/1000 (63.9%)
[2025-07-24 11:26:09.552] 请求 #640 (ID: ce8d9110) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/639
[2025-07-24 11:26:09.621] 请求 #640 - 块 639, 大小: 6400 bytes, 数据哈希: 164ae933
[2025-07-24 11:26:09.637] 请求 #640 - 块 639 已写入 (版本 1), 位置: 4089600, 已接收: 640/1000 (64.0%)
[2025-07-24 11:26:09.668] 请求 #641 (ID: f1898ab6) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/640
[2025-07-24 11:26:09.724] 请求 #641 - 块 640, 大小: 6400 bytes, 数据哈希: fd9a19c2
[2025-07-24 11:26:09.739] 请求 #641 - 块 640 已写入 (版本 1), 位置: 4096000, 已接收: 641/1000 (64.1%)
[2025-07-24 11:26:09.785] 请求 #642 (ID: a7d2969a) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/641
[2025-07-24 11:26:09.848] 请求 #642 - 块 641, 大小: 6400 bytes, 数据哈希: 297dbc16
[2025-07-24 11:26:09.868] 请求 #642 - 块 641 已写入 (版本 1), 位置: 4102400, 已接收: 642/1000 (64.2%)
[2025-07-24 11:26:09.905] 请求 #643 (ID: bc7148a2) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/642
[2025-07-24 11:26:09.973] 请求 #643 - 块 642, 大小: 6400 bytes, 数据哈希: ba82d220
[2025-07-24 11:26:09.990] 请求 #643 - 块 642 已写入 (版本 1), 位置: 4108800, 已接收: 643/1000 (64.3%)
[2025-07-24 11:26:10.025] 请求 #644 (ID: 9c2b928e) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/643
[2025-07-24 11:26:10.106] 请求 #644 - 块 643, 大小: 6400 bytes, 数据哈希: 8fa63bf3
[2025-07-24 11:26:10.118] 请求 #644 - 块 643 已写入 (版本 1), 位置: 4115200, 已接收: 644/1000 (64.4%)
[2025-07-24 11:26:10.143] 请求 #645 (ID: 02dc8ff6) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/644
